更新时间,#genre#
HOY78,http://cdn.163189.xyz/live/hoy/stream.m3u8
astroAod,http://cdn9.163189.xyz/smt1.1.php?id=Aodhd


💓台湾台📶,#genre#
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大戏剧,http://211.72.65.236:8531/.m3u8
八大戏剧,http://122.117.71.103:8530/http/61.222.53.250:8081/hls/66/808/ch23.m3u8
八大戏剧,http://50.7.234.10:8278/badadrama/playlist.m3u8?tid=ME4E4734124647341246&ct=19225&tsum=c4e596572a79ad99675ee2137d1cc43d
八大戏剧,https://stream1.freetv.fun/6b1701a07ea621155cdaa9ee604b6c6ebc763093fafaf493ce7a3c2e206be799.m3u8
八大戏剧,https://stream1.freetv.fun/ba-da-xi-ju-1.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大第一,http://50.7.234.10:8278/badafirst/playlist.m3u8?tid=MD2D8073200480732004&ct=19254&tsum=5cb051b366ad3740cebcc06a987d749e
八大第一,http://211.72.65.236:8519/.m3u8
八大第一,http://50.7.234.10:8278/badafirst/playlist.m3u8?tid=MBDB5904995459049954&ct=19193&tsum=ab627e00a84b423b5747a65289eec076
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大综合,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv039
八大综合,http://211.72.65.236:8520/.m3u8
八大综合,https://stream1.freetv.fun/ba-da-zong-he-2.m3u8
八大综合,https://stream1.freetv.fun/ba-da-zong-he-1.m3u8
八大精彩,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv034
八大精彩,https://4gtv.pendy.us.kg/4gtv.php?id=4gtv-4gtv034
Taiwan Good TV General,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch1-3.m3u8
Taiwan Good TV Truth,http://live.streamingfast.net/hls-live/goodtv/_definst_/liveevent/live-ch2-3.m3u8
寰宇新聞,http://222.128.55.152:9080/live/hy.m3u8
中天新闻+,http://ali.hlspull.yximgs.com/live/167ztxw2.flv
ELTA娱乐,http://ali.hlspull.yximgs.com/live/awei_aedyl.flv
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8$LR•IPV4『线路1』
东森超视,https://stream1.freetv.fun/dong-sen-chao-shi-4.m3u8$LR•IPV4『线路8』
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist0.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
TVBS新闻,https://live.tvfix.org/live/tvbsnews/1/v4000000/index.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
TVBS新闻,http://211.72.65.236:8574/.m3u8
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts
TVBS新闻,http://125.227.210.55:8186/VideoInput/play.ts$LR•IPV4『线路6』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/playlist.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$LR•IPV4『线路2』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8?$LR•IPV4『线路3』
TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路6』
TVBS亚洲,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_5.m3u8?zshijd$LR•IPV4『线路8』
TVBS亚洲,http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$LR•IPV4『线路11』
TVBS,http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A5050/litv/4gtv-4gtv073
中天新闻,http://ali.hlspull.yximgs.com/live/167_ztxw.flv
民视第一,http://ali.hlspull.yximgs.com/live/awei_msdy.flv
民视闽南,http://ali.hlspull.yximgs.com/live/awei_mstw.flv
东森超视,http://ali.hlspull.yximgs.com/live/awei_dscs.flv
东森综合,http://ali.hlspull.yximgs.com/live/awei_dszh.flv
中天亚洲,http://ali.hlspull.yximgs.com/live/awei_ztyz.flv
中天综合,http://ali.hlspull.yximgs.com/live/awei_ztzh.flv
中天娱乐,http://ali.hlspull.yximgs.com/live/167ztyl.flv
八大第一,http://ali.hlspull.yximgs.com/live/awei_bddy.flv
八大综合,http://ali.hlspull.yximgs.com/live/awei_bdzh.flv
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8
东森美洲2,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8
东森洋片,http://50.7.234.10:8278/ettvwestern/playlist.m3u8?tid=mfdfc048e6c2416337202&ct=17874&tsum=cad39b26202d525ea820bee1d69e545f
东森幼幼,http://50.7.234.10:8278/yoyo_twn/playlist.m3u8?ct=17874&tid=m84c9b210bc7f11269156&tsum=51340c8fb7ca02ab978ee0791843501d
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8
台视新闻,http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8
华语,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
三立新闻,http://122.117.71.103:8542/http/61.222.53.250:8081/hls/75/817/ch59.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-4.m3u8
三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
三立戏剧,http://50.7.234.10:8278/sanlixiju_twn/playlist.m3u8?ct=19226&tid=MBDB8405357084053570&tsum=78944c0951d21a699e46fff4318a3799
中视HD,rtmp://f13h.mine.nu/sat/tv091
中视HD,http://50.7.234.10:8278/zhongshihd_twn/playlist.m3u8?ct=19226&tid=MB8B7313326473133264&tsum=ae7506028e559f3a6e2a3519b2f6a91e
中天娱乐,http://50.7.234.10:8278/ctient/playlist.m3u8?tid=MC9C7081133170811331&ct=19249&tsum=8b08b54208f3ee30e12f419d587f46ac
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
番薯111,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
生命电视,http://61.216.67.119:1935/lifetv/lifetv.stream/manifest.m3u8
非凡新闻,rtmp://f13h.mine.nu/sat/tv581
非凡新闻,https://4gtv.mytvsuper.xyz/4gtv.php?id=4gtv-4gtv010
纬来综合,http://211.72.65.236:8518/.m3u8
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
纬来育乐,rtmp://f13h.mine.nu/sat/tv701
纬来日本,rtmp://f13h.mine.nu/sat/tv771
台视,rtmp://f13h.mine.nu/sat/tv071
华视,rtmp://f13h.mine.nu/sat/tv111
MoMoTV,rtmp://f13h.mine.nu/sat/tv761
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
人间卫视,https://5ddce30eb4b55.streamlock.net/bltvhd/bltv1/chunklist_w511254805.m3u8
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
美亞電影TW,p3p://167.114.175.6:55331/62883c4f000a4ca3c722d5ec04fb74e7
华视新闻,https://stream1.freetv.fun/hua-shi-2.m3u8
华视新闻,http://211.72.65.236:8503/.m3u8
华语电视2,http://38.64.72.148:80/hls/modn/list/4002/chunklist0.m3u8
华语电视3,http://38.64.72.148:80/hls/modn/list/4003/chunklist0.m3u8
華視戲劇,https://ghp.ci/https://raw.githubusercontent.com/ChiSheng9/iptv/master/TV12.m3u8
星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
TiTV,http://37.27.111.214:8080/live/2/hls.m3u8
猪哥亮歌厅秀,p3p://167.114.175.6:55331/6452bbf2000d02457466242b0e5c5ea2
猪哥亮歌厅秀,p3p://173.208.176.178:31809/6452bbf2000d02457466242b0e5c5ea2
猪哥亮歌厅秀,p3p://108.181.32.169:28526/642d012f00030a3c0925e9a4065b1986
靖洋戏剧,https://stream1.freetv.fun/jing-yang-xi-ju-1.ctv
靖洋戏剧,p3p://108.181.32.169:26514/642521b000094942ea651baa457674cb
靖洋戏剧,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv045
靖洋卡通,http://104.244.79.187:4994/proxy?url=http%3A//104.244.79.187%3A5050/litv/4gtv-4gtv057
大爱1,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱1,https://pulltv2.wanfudaluye.com/live/tv1.m3u8
大爱2,http://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv1.wanfudaluye.com/live/tv2.m3u8
大爱2,http://pulltv2.wanfudaluye.com/live/tv2.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
EYE-戏剧,https://haoyunlai.serv00.net/Smartv-1.php?id=eyetvxiju_twn
ELTA影剧,https://haoyunlai.serv00.net/Smartv-1.php?id=eltayingju_twn
Astr爱奇,https://haoyunlai.serv00.net/Smartv-1.php?id=Qiyi
AstrQJ国,https://haoyunlai.serv00.net/Smartv-1.php?id=Quanjia
Astr欢喜,https://haoyunlai.serv00.net/Smartv-1.php?id=Huahee
tvbs新闻,http://122.117.71.103:8543/tvbs新闻.m3u8
三立新闻,http://122.117.71.103:8542/三立新闻.m3u8
Obcyoyo,http://122.117.71.103:8515/Obcyoyo.m3u8
纬来电影,http://108.181.20.197/livehttpplay?channel_id=20199
好莱坞电影,http://108.181.20.197/livehttpplay?channel_id=20062
东森洋片,http://108.181.20.197/livehttpplay?channel_id=20080
龙祥时代电影,http://108.181.20.197/livehttpplay?channel_id=20114
龙华日韩,http://108.181.20.197/livehttpplay?channel_id=20081
龙华偶像,http://108.181.20.197/livehttpplay?channel_id=20023
FGM电影,http://108.181.20.197/livehttpplay?channel_id=10123
天映经典,http://108.181.20.197/livehttpplay?channel_id=20063
八大娱乐,http://108.181.20.197/livehttpplay?channel_id=20071
东森财经,http://108.181.20.197/livehttpplay?channel_id=20078
纬来戏剧,http://108.181.20.197/livehttpplay?channel_id=20200
纬来娱乐,http://108.181.20.197/livehttpplay?channel_id=20202
纬来日本,http://108.181.20.197/livehttpplay?channel_id=20303
ELTA体育1,http://108.181.20.197/livehttpplay?channel_id=20043
ELTA体育2,http://108.181.20.197/livehttpplay?channel_id=20107
TVBS精彩,http://108.181.20.197/livehttpplay?channel_id=20136
壹新闻,http://108.181.20.197/livehttpplay?channel_id=20028
台视,http://108.181.20.197/livehttpplay?channel_id=20076
公视,http://108.181.20.197/livehttpplay?channel_id=20087
中视,http://108.181.20.197/livehttpplay?channel_id=20088
星河,http://108.181.20.197/livehttpplay?channel_id=20070
采昌,http://108.181.20.197/livehttpplay?channel_id=20141
ELEVENSPORTS1,http://108.181.20.197/livehttpplay?channel_id=10104
ELEVENSPORTS2,http://108.181.20.197/livehttpplay?channel_id=10105
动画片,http://61.221.215.25:8800/hls/40/index.m3u8
尼克动画,http://108.181.20.197/livehttpplay?channel_id=20089
国兴卫视,http://108.181.20.197/livehttpplay?channel_id=20164
博斯运动,http://108.181.20.197/livehttpplay?channel_id=10131
年代新闻,http://108.181.20.197/livehttpplay?channel_id=20033
龙祥电影,https://pixman.mytvsuper.com.mp/Smart.php?id=lungxiangtime_twn
纬来电影,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandmovie
中天新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=ctinews
tvbs新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs_n
年代新闻,https://pixman.mytvsuper.com.mp/Smart.php?id=niandainews_twn
民视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=ftvhd_taiwan
中视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=zhongshihd_twn
华视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=ctshd_twn
台视闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=ttv_taiwan
tvbs闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbs
tvbs欢乐,https://pixman.mytvsuper.com.mp/Smart.php?id=tvbshuanle_twn
公视台语,https://pixman.mytvsuper.com.mp/Smart.php?id=ctv2_twn
台视综合,https://pixman.mytvsuper.com.mp/Smart.php?id=ttvzhonghe
八大娱乐,https://pixman.mytvsuper.com.mp/Smart.php?id=badaentertain
东森洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvwestern
东森幼幼,https://pixman.mytvsuper.com.mp/Smart.php?id=yoyo_twn
东森财经,https://pixman.mytvsuper.com.mp/Smart.php?id=ettvcaijing_twn
寰宇财经,https://pixman.mytvsuper.com.mp/Smart.php?id=huanyutaiwan_twn
华艺综合,https://pixman.mytvsuper.com.mp/Smart.php?id=weishichinese_twn
阿里郎综,https://pixman.mytvsuper.com.mp/Smart.php?id=arirang_twn
AXN电影,https://pixman.mytvsuper.com.mp/Smart.php?id=axn_twn
CInemax,https://pixman.mytvsuper.com.mp/Smart.php?id=cinemax_twn
HBo,https://pixman.mytvsuper.com.mp/Smart.php?id=hbohd_twn
HBo家庭,https://pixman.mytvsuper.com.mp/Smart.php?id=fyi_twn
好莱电影,https://pixman.mytvsuper.com.mp/Smart.php?id=hollywoodmovies_twn
龙华经典,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuajingdian_twn
龙华电影,https://pixman.mytvsuper.com.mp/Smart.php?id=xingwei_movie
龙华偶像,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuaidol_twn
龙华洋片,https://pixman.mytvsuper.com.mp/Smart.php?id=lunghuawestern_twn
纬来日本,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandjapan
纬来综合,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandzonghe
纬来育乐,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandyule
纬来精彩,https://pixman.mytvsuper.com.mp/Smart.php?id=videolandspecial_twn
靖天国际,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtianintl_twn
靖天卡通,https://pixman.mytvsuper.com.mp/Smart.php?id=jingtiancartoon_twn
大爱壹,https://pixman.mytvsuper.com.mp/Smart.php?id=daai_twn
大爱贰,https://pixman.mytvsuper.com.mp/Smart.php?id=daai2_twn
好消息贰,https://pixman.mytvsuper.com.mp/Smart.php?id=good2_twn
三立闽南,https://pixman.mytvsuper.com.mp/Smart.php?id=sanlitaiwan
ELta影剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eltayingju_twn
ELta综合,https://pixman.mytvsuper.com.mp/Smart.php?id=eltazonghe_twn
ELTA体1,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport_twn
ELTA体3,https://pixman.mytvsuper.com.mp/Smart.php?id=eltasport3_twn
Eleven一,https://pixman.mytvsuper.com.mp/Smart.php?id=golfchannel_twn
博斯无限,https://pixman.mytvsuper.com.mp/Smart.php?id=bosiunlimited_twn
博斯网球,https://pixman.mytvsuper.com.mp/Smart.php?id=bositennis_twn
博斯运动壹特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport1_twn
博斯运动贰特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosisport2_twn
博斯高球壹特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosigolf1_twn
博斯高球贰特,https://pixman.mytvsuper.com.mp/Smart.php?id=bosigolf2_twn
探索亚洲,https://pixman.mytvsuper.com.mp/Smart.php?id=discoverytwn_twn
野生动物,https://pixman.mytvsuper.com.mp/Smart.php?id=natgeowild_twn
亚洲美食,https://pixman.mytvsuper.com.mp/Smart.php?id=afc_twn
亚洲旅游,https://pixman.mytvsuper.com.mp/Smart.php?id=asiatravel_twn
亚洲TLC,https://pixman.mytvsuper.com.mp/Smart.php?id=tlc_twn
EYE-旅游,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvtravel_twn
EYE-戏剧,https://pixman.mytvsuper.com.mp/Smart.php?id=eyetvxiju_twn
MTv,https://pixman.mytvsuper.com.mp/Smart.php?id=mtvhd_twn
壹新聞,http://108.181.20.197/livehttpplay?channel_id=20028
年代新聞,http://108.181.20.197/livehttpplay?channel_id=20033
国兴卫视,http://108.181.20.197/livehttpplay?channel_id=20164
非凡新聞,rtmp://f13h.mine.nu/sat/tv581
龙祥电影,https://smart.pendy.dpdns.org/Smart.php?id=lungxiangtime_twn
纬来电影,https://smart.pendy.dpdns.org/Smart.php?id=videolandmovie
中天新闻,https://smart.pendy.dpdns.org/Smart.php?id=ctinews
tvbs新闻,https://smart.pendy.dpdns.org/Smart.php?id=tvbs_n
年代新闻,https://smart.pendy.dpdns.org/Smart.php?id=niandainews_twn
民视闽南,https://smart.pendy.dpdns.org/Smart.php?id=ftvhd_taiwan
中视闽南,https://smart.pendy.dpdns.org/Smart.php?id=zhongshihd_twn
华视闽南,https://smart.pendy.dpdns.org/Smart.php?id=ctshd_twn
台视闽南,https://smart.pendy.dpdns.org/Smart.php?id=ttv_taiwan
tvbs闽南,https://smart.pendy.dpdns.org/Smart.php?id=tvbs
tvbs欢乐,https://smart.pendy.dpdns.org/Smart.php?id=tvbshuanle_twn
公视台语,https://smart.pendy.dpdns.org/Smart.php?id=ctv2_twn
台视综合,https://smart.pendy.dpdns.org/Smart.php?id=ttvzhonghe
八大娱乐,https://smart.pendy.dpdns.org/Smart.php?id=badaentertain
东森洋片,https://smart.pendy.dpdns.org/Smart.php?id=ettvwestern
东森幼幼,https://smart.pendy.dpdns.org/Smart.php?id=yoyo_twn
东森财经,https://smart.pendy.dpdns.org/Smart.php?id=ettvcaijing_twn
寰宇财经,https://smart.pendy.dpdns.org/Smart.php?id=huanyutaiwan_twn
华艺综合,https://smart.pendy.dpdns.org/Smart.php?id=weishichinese_twn
阿里郎综,https://smart.pendy.dpdns.org/Smart.php?id=arirang_twn
AXN电影,https://smart.pendy.dpdns.org/Smart.php?id=axn_twn
CInemax,https://smart.pendy.dpdns.org/Smart.php?id=cinemax_twn
HBo,https://smart.pendy.dpdns.org/Smart.php?id=hbohd_twn
HBo家庭,https://smart.pendy.dpdns.org/Smart.php?id=fyi_twn
好莱电影,https://smart.pendy.dpdns.org/Smart.php?id=hollywoodmovies_twn
龙华经典,https://smart.pendy.dpdns.org/Smart.php?id=lunghuajingdian_twn
龙华电影,https://smart.pendy.dpdns.org/Smart.php?id=xingwei_movie
龙华偶像,https://smart.pendy.dpdns.org/Smart.php?id=lunghuaidol_twn
龙华洋片,https://smart.pendy.dpdns.org/Smart.php?id=lunghuawestern_twn
纬来日本,https://smart.pendy.dpdns.org/Smart.php?id=videolandjapan
纬来综合,https://smart.pendy.dpdns.org/Smart.php?id=videolandzonghe
纬来育乐,https://smart.pendy.dpdns.org/Smart.php?id=videolandyule
纬来精彩,https://smart.pendy.dpdns.org/Smart.php?id=videolandspecial_twn
靖天国际,https://smart.pendy.dpdns.org/Smart.php?id=jingtianintl_twn
靖天卡通,https://smart.pendy.dpdns.org/Smart.php?id=jingtiancartoon_twn
大爱壹,https://smart.pendy.dpdns.org/Smart.php?id=daai_twn
大爱贰,https://smart.pendy.dpdns.org/Smart.php?id=daai2_twn
好消息贰,https://smart.pendy.dpdns.org/Smart.php?id=good2_twn
三立闽南,https://smart.pendy.dpdns.org/Smart.php?id=sanlitaiwan
ELta影剧,https://smart.pendy.dpdns.org/Smart.php?id=eltayingju_twn
ELta综合,https://smart.pendy.dpdns.org/Smart.php?id=eltazonghe_twn
ELTA体1,https://smart.pendy.dpdns.org/Smart.php?id=eltasport_twn
ELTA体3,https://smart.pendy.dpdns.org/Smart.php?id=eltasport3_twn
Eleven一,https://smart.pendy.dpdns.org/Smart.php?id=golfchannel_twn
博斯无限,https://smart.pendy.dpdns.org/Smart.php?id=bosiunlimited_twn
博斯网球,https://smart.pendy.dpdns.org/Smart.php?id=bositennis_twn
博斯运动壹特,https://smart.pendy.dpdns.org/Smart.php?id=bosisport1_twn
博斯运动贰特,https://smart.pendy.dpdns.org/Smart.php?id=bosisport2_twn
博斯高球壹特,https://smart.pendy.dpdns.org/Smart.php?id=bosigolf1_twn
博斯高球贰特,https://smart.pendy.dpdns.org/Smart.php?id=bosigolf2_twn
探索亚洲,https://smart.pendy.dpdns.org/Smart.php?id=discoverytwn_twn
野生动物,https://smart.pendy.dpdns.org/Smart.php?id=natgeowild_twn
亚洲美食,https://smart.pendy.dpdns.org/Smart.php?id=afc_twn
亚洲旅游,https://smart.pendy.dpdns.org/Smart.php?id=asiatravel_twn
亚洲TLC,https://smart.pendy.dpdns.org/Smart.php?id=tlc_twn
EYE-旅游,https://smart.pendy.dpdns.org/Smart.php?id=eyetvtravel_twn
EYE-戏剧,https://smart.pendy.dpdns.org/Smart.php?id=eyetvxiju_twn
MTv,https://smart.pendy.dpdns.org/Smart.php?id=mtvhd_twn
HISTORY,http://37.27.111.214:8080/live/27/hls.m3u8
HITs电影,http://37.27.111.214:8080/live/28/hls.m3u8
大立电视,http://www.dalitv.com.tw:4568/live/dali/index.m3u8


💓咪咕直播,#genre#
咪咕赛事4k-1,http://vip.lqcc.xyz:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
咪咕赛事4k-2,http://vip.lqcc.xyz:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
咪咕赛事播01,http://vip.lqcc.xyz:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
咪咕赛事播02,http://vip.lqcc.xyz:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
咪咕赛事播03,http://vip.lqcc.xyz:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
咪咕赛事播04,http://vip.lqcc.xyz:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
咪咕赛事播05,http://vip.lqcc.xyz:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
咪咕赛事播06,http://vip.lqcc.xyz:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
咪咕赛事播07,http://vip.lqcc.xyz:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
咪咕赛事播08,http://vip.lqcc.xyz:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
咪咕赛事播09,http://vip.lqcc.xyz:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
咪咕赛事播10,http://vip.lqcc.xyz:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
咪咕赛事播11,http://vip.lqcc.xyz:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
咪咕赛事播12,http://vip.lqcc.xyz:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
咪咕赛事播13,http://vip.lqcc.xyz:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
咪咕赛事播14,http://vip.lqcc.xyz:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
咪咕赛事播15,http://vip.lqcc.xyz:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
咪咕赛事播16,http://vip.lqcc.xyz:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
咪咕赛事播17,http://vip.lqcc.xyz:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
咪咕赛事播18,http://vip.lqcc.xyz:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
咪咕赛事播19,http://vip.lqcc.xyz:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
咪咕赛事播20,http://vip.lqcc.xyz:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
咪咕赛事播21,http://vip.lqcc.xyz:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
咪咕赛事播22,http://vip.lqcc.xyz:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
咪咕赛事播23,http://vip.lqcc.xyz:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
咪咕赛事播24,http://vip.lqcc.xyz:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
咪咕赛事播25,http://vip.lqcc.xyz:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
咪咕赛事播26,http://vip.lqcc.xyz:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
咪咕赛事播27,http://vip.lqcc.xyz:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
咪咕赛事播28,http://vip.lqcc.xyz:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
咪咕赛事播29,http://vip.lqcc.xyz:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
咪咕赛事播30,http://vip.lqcc.xyz:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
咪咕赛事播31,http://vip.lqcc.xyz:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
咪咕赛事播32,http://vip.lqcc.xyz:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
咪咕赛事播33,http://vip.lqcc.xyz:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
咪咕赛事播34,http://vip.lqcc.xyz:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
咪咕赛事播35,http://vip.lqcc.xyz:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
咪咕赛事播36,http://vip.lqcc.xyz:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
咪咕赛事播37,http://vip.lqcc.xyz:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
咪咕赛事播38,http://vip.lqcc.xyz:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
咪咕赛事播39,http://vip.lqcc.xyz:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
咪咕赛事播40,http://vip.lqcc.xyz:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
咪咕赛事播41,http://vip.lqcc.xyz:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
咪咕赛事播42,http://vip.lqcc.xyz:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
咪咕赛事播43,http://vip.lqcc.xyz:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
咪咕赛事播44,http://vip.lqcc.xyz:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
咪咕赛事播45,http://vip.lqcc.xyz:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
咪咕赛事播46,http://vip.lqcc.xyz:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
咪咕赛事播47,http://vip.lqcc.xyz:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
咪咕赛事播48,http://vip.lqcc.xyz:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
咪咕赛事播49,http://vip.lqcc.xyz:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
咪咕赛事播50,http://vip.lqcc.xyz:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
